╔═══════════════════════════════════════════════════════════════════════╗
║  NEXUS DEFENSE SYSTEMS — SWARM OPERATIONS CENTER                     ║
║  OPERATION: OVERWATCH | FLIGHT: ALPHA + BRAVO (2-SHIP FORMATION)     ║
║  OPERATOR: SGT. JAMES KOWALSKI                                       ║
║  STATUS: ■■ KINETIC IMPACT — INVESTIGATION REQUIRED ■■               ║
╚═══════════════════════════════════════════════════════════════════════╝

[PRE-FLIGHT BRIEFING — SGT. KOWALSKI]
Standard two-ship patrol. ALPHA runs a figure-8 survey pattern while
BRAVO holds a loiter overhead as relay. Both drones report telemetry
to this console every 100ms.

=== SWARM NETWORK INTERFACE START ===
LISTENING ON UDP PORT 14550...
[SYS] CLOCK SYNC PROTOCOL: ACTIVE | TOLERANCE: 5.0s | MODE: REJECT_STALE

[SEQ:00001] RECV | SYS_TS:50000.100 | CHK:0x15 | PLD:{"uav": "ALPHA", "t_local": 50000.099, "pos": [30.01, 10.05, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 24.0}
[SEQ:02788] RECV | SYS_TS:50278.800 | CHK:0x1A | PLD:{"uav": "ALPHA", "t_local": 50276.012, "pos": [57.88, 10.92, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.21}
[SEQ:02789] RECV | SYS_TS:50278.900 | CHK:0x1B | PLD:{"uav": "ALPHA", "t_local": 50276.111, "pos": [57.89, 10.94, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.21}
[SEQ:02790] RECV | SYS_TS:50279.000 | CHK:0x1C | PLD:{"uav": "ALPHA", "t_local": 50276.21, "pos": [57.9, 10.96, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.21}
[SEQ:02790_B] RECV | SYS_TS:50279.000 | CHK:0x26 | PLD:{"uav": "BRAVO", "t_local": 50279.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02791] RECV | SYS_TS:50279.100 | CHK:0x1E | PLD:{"uav": "ALPHA", "t_local": 50276.309, "pos": [57.91, 10.97, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.21}
[SEQ:02792] RECV | SYS_TS:50279.200 | CHK:0x1F | PLD:{"uav": "ALPHA", "t_local": 50276.408, "pos": [57.92, 10.98, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.21}
[SEQ:02793] RECV | SYS_TS:50279.300 | CHK:0x20 | PLD:{"uav": "ALPHA", "t_local": 50276.507, "pos": [57.93, 10.99, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.21}
[SEQ:02794] RECV | SYS_TS:50279.400 | CHK:0x21 | PLD:{"uav": "ALPHA", "t_local": 50276.606, "pos": [57.94, 10.99, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.21}
[SEQ:02795] RECV | SYS_TS:50279.500 | CHK:0x22 | PLD:{"uav": "ALPHA", "t_local": 50276.705, "pos": [57.95, 11.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.2}
[SEQ:02795_B] RECV | SYS_TS:50279.500 | CHK:0x2C | PLD:{"uav": "BRAVO", "t_local": 50279.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02796] RECV | SYS_TS:50279.600 | CHK:0x23 | PLD:{"uav": "ALPHA", "t_local": 50276.804, "pos": [57.96, 11.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.2}
[SEQ:02797] RECV | SYS_TS:50279.700 | CHK:0x24 | PLD:{"uav": "ALPHA", "t_local": 50276.903, "pos": [57.97, 11.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.2}
[SEQ:02798] RECV | SYS_TS:50279.800 | CHK:0x25 | PLD:{"uav": "ALPHA", "t_local": 50277.002, "pos": [57.98, 11.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.2}
[SEQ:02799] RECV | SYS_TS:50279.900 | CHK:0x26 | PLD:{"uav": "ALPHA", "t_local": 50277.101, "pos": [57.99, 10.99, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.2}
[SEQ:02800] RECV | SYS_TS:50280.000 | CHK:0x27 | PLD:{"uav": "ALPHA", "t_local": 50277.2, "pos": [58.0, 10.98, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.2}
[SEQ:02800_B] RECV | SYS_TS:50280.000 | CHK:0x31 | PLD:{"uav": "BRAVO", "t_local": 50280.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02801] RECV | SYS_TS:50280.100 | CHK:0x29 | PLD:{"uav": "ALPHA", "t_local": 50277.299, "pos": [58.01, 10.97, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.2}
[SEQ:02802] RECV | SYS_TS:50280.200 | CHK:0x2A | PLD:{"uav": "ALPHA", "t_local": 50277.398, "pos": [58.02, 10.96, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.2}
[SEQ:02803] RECV | SYS_TS:50280.300 | CHK:0x2B | PLD:{"uav": "ALPHA", "t_local": 50277.497, "pos": [58.03, 10.94, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.2}
[SEQ:02804] RECV | SYS_TS:50280.400 | CHK:0x2C | PLD:{"uav": "ALPHA", "t_local": 50277.596, "pos": [58.04, 10.92, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.2}
[SEQ:02805] RECV | SYS_TS:50280.500 | CHK:0x2D | PLD:{"uav": "ALPHA", "t_local": 50277.695, "pos": [58.05, 10.9, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.2}
[SEQ:02805_B] RECV | SYS_TS:50280.500 | CHK:0x37 | PLD:{"uav": "BRAVO", "t_local": 50280.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02806] RECV | SYS_TS:50280.600 | CHK:0x2E | PLD:{"uav": "ALPHA", "t_local": 50277.794, "pos": [58.06, 10.88, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.19}
[SEQ:02807] RECV | SYS_TS:50280.700 | CHK:0x2F | PLD:{"uav": "ALPHA", "t_local": 50277.893, "pos": [58.07, 10.85, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.19}
[SEQ:02808] RECV | SYS_TS:50280.800 | CHK:0x30 | PLD:{"uav": "ALPHA", "t_local": 50277.992, "pos": [58.08, 10.83, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.19}
[SEQ:02809] RECV | SYS_TS:50280.900 | CHK:0x31 | PLD:{"uav": "ALPHA", "t_local": 50278.091, "pos": [58.09, 10.8, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.19}
[SEQ:02810] RECV | SYS_TS:50281.000 | CHK:0x32 | PLD:{"uav": "ALPHA", "t_local": 50278.19, "pos": [58.1, 10.77, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.19}
[SEQ:02810_B] RECV | SYS_TS:50281.000 | CHK:0x3C | PLD:{"uav": "BRAVO", "t_local": 50281.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02811] RECV | SYS_TS:50281.100 | CHK:0x34 | PLD:{"uav": "ALPHA", "t_local": 50278.289, "pos": [58.11, 10.73, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.19}
[SEQ:02812] RECV | SYS_TS:50281.200 | CHK:0x35 | PLD:{"uav": "ALPHA", "t_local": 50278.388, "pos": [58.12, 10.7, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.19}
[SEQ:02813] RECV | SYS_TS:50281.300 | CHK:0x36 | PLD:{"uav": "ALPHA", "t_local": 50278.487, "pos": [58.13, 10.66, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.19}
[SEQ:02814] RECV | SYS_TS:50281.400 | CHK:0x37 | PLD:{"uav": "ALPHA", "t_local": 50278.586, "pos": [58.14, 10.62, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.19}
[SEQ:02815] RECV | SYS_TS:50281.500 | CHK:0x38 | PLD:{"uav": "ALPHA", "t_local": 50278.685, "pos": [58.15, 10.58, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.18}
[SEQ:02815_B] RECV | SYS_TS:50281.500 | CHK:0x42 | PLD:{"uav": "BRAVO", "t_local": 50281.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02816] RECV | SYS_TS:50281.600 | CHK:0x39 | PLD:{"uav": "ALPHA", "t_local": 50278.784, "pos": [58.16, 10.54, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.18}
[SEQ:02817] RECV | SYS_TS:50281.700 | CHK:0x3A | PLD:{"uav": "ALPHA", "t_local": 50278.883, "pos": [58.17, 10.5, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.18}
[SEQ:02818] RECV | SYS_TS:50281.800 | CHK:0x3B | PLD:{"uav": "ALPHA", "t_local": 50278.982, "pos": [58.18, 10.45, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.18}
[SEQ:02819] RECV | SYS_TS:50281.900 | CHK:0x3C | PLD:{"uav": "ALPHA", "t_local": 50279.081, "pos": [58.19, 10.41, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.18}
[SEQ:02820] RECV | SYS_TS:50282.000 | CHK:0x3D | PLD:{"uav": "ALPHA", "t_local": 50279.18, "pos": [58.2, 10.36, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.18}
[SEQ:02820_B] RECV | SYS_TS:50282.000 | CHK:0x47 | PLD:{"uav": "BRAVO", "t_local": 50282.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02821] RECV | SYS_TS:50282.100 | CHK:0x3F | PLD:{"uav": "ALPHA", "t_local": 50279.279, "pos": [58.21, 10.32, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.18}
[SEQ:02822] RECV | SYS_TS:50282.200 | CHK:0x40 | PLD:{"uav": "ALPHA", "t_local": 50279.378, "pos": [58.22, 10.27, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.18}
[SEQ:02823] RECV | SYS_TS:50282.300 | CHK:0x41 | PLD:{"uav": "ALPHA", "t_local": 50279.477, "pos": [58.23, 10.22, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.18}
[SEQ:02824] RECV | SYS_TS:50282.400 | CHK:0x42 | PLD:{"uav": "ALPHA", "t_local": 50279.576, "pos": [58.24, 10.17, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.18}
[SEQ:02825] RECV | SYS_TS:50282.500 | CHK:0x43 | PLD:{"uav": "ALPHA", "t_local": 50279.675, "pos": [58.25, 10.12, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.18}
[SEQ:02825_B] RECV | SYS_TS:50282.500 | CHK:0x4D | PLD:{"uav": "BRAVO", "t_local": 50282.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02826] RECV | SYS_TS:50282.600 | CHK:0x44 | PLD:{"uav": "ALPHA", "t_local": 50279.774, "pos": [58.26, 10.07, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.17}
[SEQ:02827] RECV | SYS_TS:50282.700 | CHK:0x45 | PLD:{"uav": "ALPHA", "t_local": 50279.873, "pos": [58.27, 10.02, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.17}
[SEQ:02828] RECV | SYS_TS:50282.800 | CHK:0x46 | PLD:{"uav": "ALPHA", "t_local": 50279.972, "pos": [58.28, 9.97, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.17}
[SEQ:02829] RECV | SYS_TS:50282.900 | CHK:0x47 | PLD:{"uav": "ALPHA", "t_local": 50280.071, "pos": [58.29, 9.92, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.17}
[SEQ:02830] RECV | SYS_TS:50283.000 | CHK:0x48 | PLD:{"uav": "ALPHA", "t_local": 50280.17, "pos": [58.3, 9.87, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.17}
[SEQ:02830_B] RECV | SYS_TS:50283.000 | CHK:0x52 | PLD:{"uav": "BRAVO", "t_local": 50283.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02831] RECV | SYS_TS:50283.100 | CHK:0x4A | PLD:{"uav": "ALPHA", "t_local": 50280.269, "pos": [58.31, 9.82, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.17}
[SEQ:02832] RECV | SYS_TS:50283.200 | CHK:0x4B | PLD:{"uav": "ALPHA", "t_local": 50280.368, "pos": [58.32, 9.77, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.17}
[SEQ:02833] RECV | SYS_TS:50283.300 | CHK:0x4C | PLD:{"uav": "ALPHA", "t_local": 50280.467, "pos": [58.33, 9.73, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.17}
[SEQ:02834] RECV | SYS_TS:50283.400 | CHK:0x4D | PLD:{"uav": "ALPHA", "t_local": 50280.566, "pos": [58.34, 9.68, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.17}
[SEQ:02835] RECV | SYS_TS:50283.500 | CHK:0x4E | PLD:{"uav": "ALPHA", "t_local": 50280.665, "pos": [58.35, 9.63, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.16}
[SEQ:02835_B] RECV | SYS_TS:50283.500 | CHK:0x58 | PLD:{"uav": "BRAVO", "t_local": 50283.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02836] RECV | SYS_TS:50283.600 | CHK:0x4F | PLD:{"uav": "ALPHA", "t_local": 50280.764, "pos": [58.36, 9.58, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.16}
[SEQ:02837] RECV | SYS_TS:50283.700 | CHK:0x50 | PLD:{"uav": "ALPHA", "t_local": 50280.863, "pos": [58.37, 9.54, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.16}
[SEQ:02838] RECV | SYS_TS:50283.800 | CHK:0x51 | PLD:{"uav": "ALPHA", "t_local": 50280.962, "pos": [58.38, 9.5, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.16}
[SEQ:02839] RECV | SYS_TS:50283.900 | CHK:0x52 | PLD:{"uav": "ALPHA", "t_local": 50281.061, "pos": [58.39, 9.45, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.16}
[SEQ:02840] RECV | SYS_TS:50284.000 | CHK:0x53 | PLD:{"uav": "ALPHA", "t_local": 50281.16, "pos": [58.4, 9.41, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.16}
[SEQ:02840_B] RECV | SYS_TS:50284.000 | CHK:0x5D | PLD:{"uav": "BRAVO", "t_local": 50284.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02841] RECV | SYS_TS:50284.100 | CHK:0x55 | PLD:{"uav": "ALPHA", "t_local": 50281.259, "pos": [58.41, 9.37, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.16}
[SEQ:02842] RECV | SYS_TS:50284.200 | CHK:0x56 | PLD:{"uav": "ALPHA", "t_local": 50281.358, "pos": [58.42, 9.33, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.16}
[SEQ:02843] RECV | SYS_TS:50284.300 | CHK:0x57 | PLD:{"uav": "ALPHA", "t_local": 50281.457, "pos": [58.43, 9.3, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.16}
[SEQ:02844] RECV | SYS_TS:50284.400 | CHK:0x58 | PLD:{"uav": "ALPHA", "t_local": 50281.556, "pos": [58.44, 9.26, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.16}
[SEQ:02845] RECV | SYS_TS:50284.500 | CHK:0x59 | PLD:{"uav": "ALPHA", "t_local": 50281.655, "pos": [58.45, 9.23, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.16}
[SEQ:02845_B] RECV | SYS_TS:50284.500 | CHK:0x63 | PLD:{"uav": "BRAVO", "t_local": 50284.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02846] RECV | SYS_TS:50284.600 | CHK:0x5A | PLD:{"uav": "ALPHA", "t_local": 50281.754, "pos": [58.46, 9.2, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.15}
[SEQ:02847] RECV | SYS_TS:50284.700 | CHK:0x5B | PLD:{"uav": "ALPHA", "t_local": 50281.853, "pos": [58.47, 9.17, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.15}
[SEQ:02848] RECV | SYS_TS:50284.800 | CHK:0x5C | PLD:{"uav": "ALPHA", "t_local": 50281.952, "pos": [58.48, 9.14, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.15}
[SEQ:02849] RECV | SYS_TS:50284.900 | CHK:0x5D | PLD:{"uav": "ALPHA", "t_local": 50282.051, "pos": [58.49, 9.12, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.15}
[SEQ:02850] RECV | SYS_TS:50285.000 | CHK:0x5E | PLD:{"uav": "ALPHA", "t_local": 50282.15, "pos": [58.5, 9.1, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.15}
[SEQ:02850_B] RECV | SYS_TS:50285.000 | CHK:0x68 | PLD:{"uav": "BRAVO", "t_local": 50285.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02851] RECV | SYS_TS:50285.100 | CHK:0x60 | PLD:{"uav": "ALPHA", "t_local": 50282.249, "pos": [58.51, 9.08, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.15}
[SEQ:02852] RECV | SYS_TS:50285.200 | CHK:0x61 | PLD:{"uav": "ALPHA", "t_local": 50282.348, "pos": [58.52, 9.06, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.15}
[SEQ:02853] RECV | SYS_TS:50285.300 | CHK:0x62 | PLD:{"uav": "ALPHA", "t_local": 50282.447, "pos": [58.53, 9.04, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.15}
[SEQ:02854] RECV | SYS_TS:50285.400 | CHK:0x63 | PLD:{"uav": "ALPHA", "t_local": 50282.546, "pos": [58.54, 9.03, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.15}
[SEQ:02855] RECV | SYS_TS:50285.500 | CHK:0x64 | PLD:{"uav": "ALPHA", "t_local": 50282.645, "pos": [58.55, 9.02, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.14}
[SEQ:02855_B] RECV | SYS_TS:50285.500 | CHK:0x6E | PLD:{"uav": "BRAVO", "t_local": 50285.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02856] RECV | SYS_TS:50285.600 | CHK:0x65 | PLD:{"uav": "ALPHA", "t_local": 50282.744, "pos": [58.56, 9.01, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.14}
[SEQ:02857] RECV | SYS_TS:50285.700 | CHK:0x66 | PLD:{"uav": "ALPHA", "t_local": 50282.843, "pos": [58.57, 9.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.14}
[SEQ:02858] RECV | SYS_TS:50285.800 | CHK:0x67 | PLD:{"uav": "ALPHA", "t_local": 50282.942, "pos": [58.58, 9.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.14}
[SEQ:02859] RECV | SYS_TS:50285.900 | CHK:0x68 | PLD:{"uav": "ALPHA", "t_local": 50283.041, "pos": [58.59, 9.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.14}
[SEQ:02860] RECV | SYS_TS:50286.000 | CHK:0x69 | PLD:{"uav": "ALPHA", "t_local": 50283.14, "pos": [58.6, 9.0, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.14}
[SEQ:02860_B] RECV | SYS_TS:50286.000 | CHK:0x73 | PLD:{"uav": "BRAVO", "t_local": 50286.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02861] RECV | SYS_TS:50286.100 | CHK:0x6B | PLD:{"uav": "ALPHA", "t_local": 50283.239, "pos": [58.61, 9.01, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.14}
[SEQ:02862] RECV | SYS_TS:50286.200 | CHK:0x6C | PLD:{"uav": "ALPHA", "t_local": 50283.338, "pos": [58.62, 9.01, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.14}
[SEQ:02863] RECV | SYS_TS:50286.300 | CHK:0x6D | PLD:{"uav": "ALPHA", "t_local": 50283.437, "pos": [58.63, 9.02, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.14}
[SEQ:02864] RECV | SYS_TS:50286.400 | CHK:0x6E | PLD:{"uav": "ALPHA", "t_local": 50283.536, "pos": [58.64, 9.03, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.14}
[SEQ:02865] RECV | SYS_TS:50286.500 | CHK:0x6F | PLD:{"uav": "ALPHA", "t_local": 50283.635, "pos": [58.65, 9.05, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.13}
[SEQ:02865_B] RECV | SYS_TS:50286.500 | CHK:0x79 | PLD:{"uav": "BRAVO", "t_local": 50286.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02866] RECV | SYS_TS:50286.600 | CHK:0x70 | PLD:{"uav": "ALPHA", "t_local": 50283.734, "pos": [58.66, 9.06, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.13}
[SEQ:02867] RECV | SYS_TS:50286.700 | CHK:0x71 | PLD:{"uav": "ALPHA", "t_local": 50283.833, "pos": [58.67, 9.08, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.13}
[SEQ:02868] RECV | SYS_TS:50286.800 | CHK:0x72 | PLD:{"uav": "ALPHA", "t_local": 50283.932, "pos": [58.68, 9.1, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.13}
[SEQ:02869] RECV | SYS_TS:50286.900 | CHK:0x73 | PLD:{"uav": "ALPHA", "t_local": 50284.031, "pos": [58.69, 9.13, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.13}
[SEQ:02870] RECV | SYS_TS:50287.000 | CHK:0x74 | PLD:{"uav": "ALPHA", "t_local": 50284.13, "pos": [58.7, 9.15, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.13}
[SEQ:02870_B] RECV | SYS_TS:50287.000 | CHK:0x7E | PLD:{"uav": "BRAVO", "t_local": 50287.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02871] RECV | SYS_TS:50287.100 | CHK:0x76 | PLD:{"uav": "ALPHA", "t_local": 50284.229, "pos": [58.71, 9.18, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.13}
[SEQ:02872] RECV | SYS_TS:50287.200 | CHK:0x77 | PLD:{"uav": "ALPHA", "t_local": 50284.328, "pos": [58.72, 9.21, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.13}
[SEQ:02873] RECV | SYS_TS:50287.300 | CHK:0x78 | PLD:{"uav": "ALPHA", "t_local": 50284.427, "pos": [58.73, 9.24, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.13}
[SEQ:02874] RECV | SYS_TS:50287.400 | CHK:0x79 | PLD:{"uav": "ALPHA", "t_local": 50284.526, "pos": [58.74, 9.27, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.13}
[SEQ:02875] RECV | SYS_TS:50287.500 | CHK:0x7A | PLD:{"uav": "ALPHA", "t_local": 50284.625, "pos": [58.75, 9.31, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.12}
[SEQ:02875_B] RECV | SYS_TS:50287.500 | CHK:0x84 | PLD:{"uav": "BRAVO", "t_local": 50287.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02876] RECV | SYS_TS:50287.600 | CHK:0x7B | PLD:{"uav": "ALPHA", "t_local": 50284.724, "pos": [58.76, 9.35, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.12}
[SEQ:02877] RECV | SYS_TS:50287.700 | CHK:0x7C | PLD:{"uav": "ALPHA", "t_local": 50284.823, "pos": [58.77, 9.38, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.12}
[SEQ:02878] RECV | SYS_TS:50287.800 | CHK:0x7D | PLD:{"uav": "ALPHA", "t_local": 50284.922, "pos": [58.78, 9.42, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.12}
[SEQ:02879] RECV | SYS_TS:50287.900 | CHK:0x7E | PLD:{"uav": "ALPHA", "t_local": 50285.021, "pos": [58.79, 9.47, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.12}
[SEQ:02880] RECV | SYS_TS:50288.000 | CHK:0x7F | PLD:{"uav": "ALPHA", "t_local": 50285.12, "pos": [58.8, 9.51, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.12}
[SEQ:02880_B] RECV | SYS_TS:50288.000 | CHK:0x89 | PLD:{"uav": "BRAVO", "t_local": 50288.0, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02881] RECV | SYS_TS:50288.100 | CHK:0x81 | PLD:{"uav": "ALPHA", "t_local": 50285.219, "pos": [58.81, 9.55, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.12}
[SEQ:02882] RECV | SYS_TS:50288.200 | CHK:0x82 | PLD:{"uav": "ALPHA", "t_local": 50285.318, "pos": [58.82, 9.6, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.12}
[SEQ:02883] RECV | SYS_TS:50288.300 | CHK:0x83 | PLD:{"uav": "ALPHA", "t_local": 50285.417, "pos": [58.83, 9.64, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.12}
[SEQ:02884] RECV | SYS_TS:50288.400 | CHK:0x84 | PLD:{"uav": "ALPHA", "t_local": 50285.516, "pos": [58.84, 9.69, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.12}
[SEQ:02885] RECV | SYS_TS:50288.500 | CHK:0x85 | PLD:{"uav": "ALPHA", "t_local": 50285.615, "pos": [58.85, 9.74, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.11}
[SEQ:02885_B] RECV | SYS_TS:50288.500 | CHK:0x8F | PLD:{"uav": "BRAVO", "t_local": 50288.5, "pos": [12.0, 44.1, 20.0], "status": "LOITER"}
[SEQ:02886] RECV | SYS_TS:50288.600 | CHK:0x86 | PLD:{"uav": "ALPHA", "t_local": 50285.714, "pos": [58.86, 9.79, 15.5], "vel": [0.1, 0.0, 0.0], "prox": 0, "bat": 21.11}
